_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Action Formal Stakeholder,Formal Stakeholder,Action Category,Report Category,Action Labels,Report Labels,Insert Datetime
6849979e9b5e602eb0072f2d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as a client base participant in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Sustainable Energy Authority Of Ireland,Údarás Na Gaeltachta,Semi-State Agency ,Government Semi State Agency,Semi-state agency  011,Government Semi State Agency 002,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f2e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as participants in the workshops and webinars.,Sustainable Energy Authority Of Ireland,Enterprise Ireland,Semi-State Agency ,"Department Of Business, Employment And Retail",Semi-state agency  011,"Department of Business, Employment and Retail 003",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f2f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Consultants are actively involved in the programme by participating in the Green Transition Webinar Series.,Sustainable Energy Authority Of Ireland,Agricultural Consultants Association,Semi-State Agency ,Inputs,Semi-state agency  011,Inputs 002,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f30,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Enterprise Ireland implements the Sustainability Kickstarter Workshops and Green Transition Webinars to support business leaders in sustainability and decarbonisation efforts.,Bord Bia The Irish Food Board,Enterprise Ireland,"Branding, Marketing And Distribution","Department Of Business, Employment And Retail","Branding, Marketing and Distribution 001","Department of Business, Employment and Retail 003",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f31,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as a participant in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Bord Bia The Irish Food Board,Local Enterprise Offices,"Branding, Marketing And Distribution",State Agencies And Local Authorities,"Branding, Marketing and Distribution 001",State Agencies and Local Authorities 007,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f32,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as a client base participant in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Bord Bia The Irish Food Board,Údarás Na Gaeltachta,"Branding, Marketing And Distribution",Government Semi State Agency,"Branding, Marketing and Distribution 001",Government Semi State Agency 002,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f33,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as participants in the workshops and webinars.,Bord Bia The Irish Food Board,Enterprise Ireland,"Branding, Marketing And Distribution","Department Of Business, Employment And Retail","Branding, Marketing and Distribution 001","Department of Business, Employment and Retail 003",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f34,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Consultants are actively involved in the programme by participating in the Green Transition Webinar Series.,Bord Bia The Irish Food Board,Agricultural Consultants Association,"Branding, Marketing And Distribution",Inputs,"Branding, Marketing and Distribution 001",Inputs 002,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f35,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Teagasc implements the Signpost and Advisory Programmes to support farmers in climate action.,Primary Producers,Teagasc The Agriculture And Food Development Authority,Small Producers,Semi-State Agency,Producers 032,Semi-state agency 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f36,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,"Signpost Farmers are actively involved in the Signpost and Advisory Programmes, adopting key mitigation measures and participating in demonstrations and surveys.",Primary Producers,Signpost Farmers,Small Producers,Producers,Producers 032,Producers 026,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f37,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Implements the Signpost and Advisory Programmes to support farmers in climate action.,Primary Producers,Signpost Farm Programme,Small Producers,Semi-State Agency,Producers 032,Semi-state agency 010,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f38,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Actively involved in the implementation of the Soil Carbon project within the Signpost Programme.,Primary Producers,University College Cork,Small Producers,Research And Regulatory,Producers 032,Research and Regulatory 091,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f39,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,"Demonstration farms are actively involved in the Signpost Programme through soil sampling, carbon stock estimation, and on-farm demonstrations.",Primary Producers,Demonstration Farms,Small Producers,Inputs,Producers 032,Inputs 008,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f3a,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Implements the programme by supporting farmers in climate action and providing advisory services.,Primary Producers,Signpost Farm Programme,Small Producers,Semi-State Agency,Producers 032,Semi-state agency 010,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f3b,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Signpost Advisors are actively involved in implementing the Signpost and Advisory Programmes to support farmers in climate action.,Primary Producers,Signpost Farm Programme,Small Producers,Semi-State Agency,Producers 032,Semi-state agency 010,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f3c,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,The AgNav platform is a key enabler used by advisors to support farmers in benchmarking GHG emissions and planning actions within the Signpost and Advisory Programmes.,Primary Producers,Agnav Platform,Small Producers,Inputs,Producers 032,Inputs 001,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f3d,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,"Irish farming is actively involved in the Signpost and Advisory Programmes, adopting key mitigation measures and engaging with advisors for climate action.",Primary Producers,Irish Farmers' Association,Small Producers,Trade Association,Producers 032,Trade Association 013,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f3e,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 3,"Strengthen primary producer  advisory and extension services to  cover environmental and climate  performance, innovation and  digitalisation, as well as agronomic,  animal health and welfare, technical  and financial aspects.",The Signpost and Advisory Programmes,Teagasc is the lead body implementing the Signpost and Advisory Programmes to support farmers in climate action.,Agri-Environment Advisors,Teagasc The Agriculture And Food Development Authority,Inputs,Semi-State Agency,Inputs 005,Semi-state agency 012,2025-06-11T15:50:06.111Z
