_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,norm,topic,source,Insert Datetime
685e954d57f9330c8627adad,The Tánaiste,The speaker emphasizes the importance of community welfare services in addressing housing insecurity and homelessness.,Support,Government of Ireland,"Deputy (TD), The Tánaiste (Deputy Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adae,Deputy Simon Coveney,The speaker supports significant investment in rural development programs to enhance the rural economy and agricultural sustainability.,Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adaf,Deputy Simon Coveney,"The speaker supports significant investment in rural development programs, highlighting their importance for the rural economy and agri-environmental protection.",Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb0,Deputy Simon Coveney,The speaker supports significant investment in rural development programs to enhance the rural economy and support family farms.,Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb1,Deputy Simon Coveney,The speaker supports significant investment in rural development programs to enhance the rural economy and agri-environmental protection.,Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb2,Deputy Clare Daly,The speaker expresses concern that the focus on economic viability is skewed towards attracting foreign multinationals rather than supporting sustainable home-grown industries.,Oppose,European Parliament,Member of the European Parliament (MEP),International organisation,International organisation 007,internationalorganisation007,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb3,Deputy Clare Daly,The speaker expresses concern that the focus on attracting foreign multinationals undermines the economic viability of sustainable home-grown industries.,Oppose,European Parliament,Member of the European Parliament (MEP),International organisation,International organisation 007,internationalorganisation007,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb4,The Taoiseach,"The speaker supports the establishment of Irish Water for its ability to borrow and invest, indicating a positive stance on water management.",Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb5,The Taoiseach,The speaker emphasizes the need to fix and improve the water and wastewater systems for the future.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb6,The Taoiseach,The speaker criticizes Fianna Fáil for neglecting water conservation and emphasizes the need for community involvement in addressing water quality issues.,Oppose,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb7,The Taoiseach,"The speaker supports the provision of clean water and proper wastewater treatment facilities, emphasizing the importance of community contributions.",Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb8,The Taoiseach,The speaker emphasizes the importance of water conservation.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland,Government of Ireland 001,governmentofireland001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adb9,Deputy Mick Wallace,The speaker advocates for ambitious carbon emissions reduction targets and a structured approach to measuring progress.,Support,European Parliament,Member of the European Parliament (MEP),International organisation,International organisation 007,internationalorganisation007,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adba,Deputy Catherine Byrne,Older citizens are essential to the community and deserve comprehensive support and care.,Support,Fine Gael,"Deputy (TD),Minister of State for Health Promotion and the National Drugs Strategy",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adbb,Deputy Catherine Byrne,Older citizens are essential to the community and deserve the best care and support.,Support,Fine Gael,"Deputy (TD),Minister of State for Health Promotion and the National Drugs Strategy",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adbc,Deputy Micheál Martin,The speaker expresses a strong commitment to community solidarity and the importance of local development funding for sustaining both urban and rural communities.,Support,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adbd,Deputy Micheál Martin,The speaker emphasizes the importance of community solidarity and commitment to serve the wider community.,Support,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adbe,Deputy Micheál Martin,The speaker emphasizes the importance of community solidarity and commitment to local development.,Support,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adbf,Deputy John Browne,The speaker expresses concern over cutbacks in rural development programs and the need for better support for farmers.,Support,Fianna Fáil,Former Deputy,Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc0,Deputy John Browne,The speaker expresses concern over cutbacks in the Leader programmes and the viability of future schemes.,Oppose,Fianna Fáil,Former Deputy,Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc1,Deputy John Browne,The speaker expresses concern over cutbacks in the Leader programmes and the viability of rural development schemes.,Oppose,Fianna Fáil,Former Deputy,Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc2,Deputy Richard Boyd Barrett,The speaker advocates for promoting agroforestry to farmers as a beneficial approach rather than a competition with traditional farming.,Support,People Before Profit Alliance,Deputy (TD),Political party,Political party 008,politicalparty008,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc3,Deputy Richard Boyd Barrett,The speaker advocates for promoting agroforestry to farmers as a beneficial approach for both agriculture and forestry.,Support,People Before Profit Alliance,Deputy (TD),Political party,Political party 008,politicalparty008,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc4,Deputy Richard Boyd Barrett,The speaker advocates for promoting agroforestry to farmers as a beneficial and educational approach to land use.,Support,People Before Profit Alliance,Deputy (TD),Political party,Political party 008,politicalparty008,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc5,Deputy Simon Coveney,The speaker supports carbon-focused agricultural schemes that incentivize environmentally beneficial practices for farmers.,Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc6,Deputy Simon Coveney,The speaker supports carbon reduction initiatives through the green low carbon agri-environment scheme (GLAS) for farmers.,Support,Fine Gael,"Deputy (TD), Deputy Leader and Spokesperson on Foreign Affairs and Trade with Special Responsibility for Brexit",Political Party,Political Party 003,politicalparty003,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc7,Deputy Robert Dowds,The speaker advocates for raising taxes on diesel relative to petrol to address harmful emissions and protect public health.,Support,Labour Party,Former Deputy,Political Party,Political Party 006,politicalparty006,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc8,Deputy Sean Fleming,"The speaker expresses strong concern about the severe cuts to Leader funding for rural development, highlighting the negative impact on communities.",Oppose,Dail Eireann,Deputy (TD),Dail Eireann,Dail Eireann 001,daileireann001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adc9,Deputy Sean Fleming,"The speaker expresses concern over severe cuts to Leader funding, which negatively impacts rural development.",Oppose,Dail Eireann,Deputy (TD),Dail Eireann,Dail Eireann 001,daileireann001,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adca,Deputy Brendan Howlin,The speaker supports a prudent economic policy aimed at sustaining a solid economic base and ensuring long-term prosperity.,Support,Labour Party,Deputy (TD),Political Party,Political Party 006,politicalparty006,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adcb,Deputy Micheál Martin,"The speaker strongly criticizes the government's significant cuts to rural development funding, which will adversely affect rural communities.",Oppose,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adcc,Deputy Micheál Martin,"The speaker strongly criticizes the government's significant cuts to Leader funding for rural development, highlighting the detrimental impact on rural communities.",Oppose,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
685e954d57f9330c8627adcd,Deputy Micheál Martin,"The speaker strongly criticizes the government's significant cuts to Leader funding for rural development, which he believes will severely impact rural communities.",Oppose,Fianna Fáil,"Deputy (TD), Leader of Fianna Fáil and Taoiseach (Prime Minister) of Ireland",Political Party,Political Party 002,politicalparty002,live,Sentiment Analysis,2025-06-27T13:57:49.276Z
