_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1728a615fc0c4cfda9,Deputy Réada Cronin,Supports carbon budgets and expresses urgency in addressing carbon emissions.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdaa,Deputy Jennifer Whitmore,The speaker emphasizes the importance of implementation over rhetoric in achieving carbon budget targets.,Support,Social Democrats,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 010,"Political Party 010, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdab,Deputy Jennifer Whitmore,The speaker expresses concern about the implementation of carbon budgets and the need for action rather than just plans.,Oppose,Social Democrats,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 010,"Political Party 010, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdac,Deputy John McGuinness,The speaker supports a sensible approach to carbon tax but seeks clarity on offsets and their impact on vulnerable populations.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdad,Deputy John McGuinness,The speaker supports a sensible approach to carbon tax but seeks clarity on offsets and their impact on the public.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdae,Deputy John Lahart,The speaker advocates for urgent action and local initiatives to reduce carbon emissions.,Support,Fianna Fáil,Deputy for Dublin South West,Political Party 002,"Political Party 002, Deputy for Dublin South West",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdaf,Deputy John Lahart,The speaker advocates for urgent action on carbon emissions and supports local carbon budgeting to enhance community engagement and pride in reducing carbon footprints.,Support,Fianna Fáil,Deputy for Dublin South West,Political Party 002,"Political Party 002, Deputy for Dublin South West",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb0,Deputy Verona Murphy,"The speaker opposes carbon taxes, viewing them as punitive and detrimental to low-income and rural communities.",Oppose,Dail Eireann,Deputy (TD) for Wexford,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Wexford",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb1,Deputy Verona Murphy,"The speaker opposes carbon taxes, viewing them as punitive and detrimental to low-income and rural populations.",Oppose,Dail Eireann,Deputy (TD) for Wexford,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Wexford",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb2,Deputy Verona Murphy,"The speaker opposes carbon taxes, viewing them as punitive and detrimental to low and middle-income individuals.",Oppose,Dail Eireann,Deputy (TD) for Wexford,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Wexford",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb3,Deputy Matt Shanahan,The speaker supports the reduction of agricultural emissions through innovative practices but emphasizes the need for fair implementation and consideration of the agricultural sector's economic viability.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb4,Deputy Matt Shanahan,Supports the need for significant reduction in carbon output to meet climate goals.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb5,Deputy Matt Shanahan,Supports ambitious carbon reduction targets but emphasizes the need for fair implementation.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb6,Deputy Matt Shanahan,Supports ambitious carbon reduction targets but emphasizes fairness in implementation.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb7,Deputy Thomas Gould,The speaker believes the carbon tax is unfairly burdensome on struggling families rather than big businesses.,Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb8,Deputy Donnchadh Ó Laoghaire,The speaker emphasizes the urgent need to drastically reduce carbon emissions to avoid irreversible consequences.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdb9,Deputy Michael Collins,"The speaker opposes carbon tax, arguing it is unaffordable for rural constituents and detrimental to their livelihoods.",Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdba,Deputy Michael Collins,"The speaker strongly opposes the carbon tax, stating it is unaffordable for constituents and detrimental to their livelihoods.",Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdbb,Deputy Carol Nolan,"The speaker believes that carbon budgets are punitive and unrealistic, advocating for more pragmatic targets instead of a zero-carbon society.",Oppose,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdbc,Deputy Jennifer Murnane O’Connor,The speaker expresses concerns about the impact of carbon tax on low-income households and the need for proper communication regarding its implementation.,Neutral,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdbd,Deputy Eamon Ryan,"The speaker supports the development of renewable energy sources, particularly offshore wind, to address carbon emissions.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdbe,Deputy Eamon Ryan,"The speaker supports the development of renewable energy sources, particularly offshore wind, to address carbon emissions.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdbf,Deputy Eamon Ryan,"The speaker supports the development of renewable energy sources, particularly offshore wind, to address carbon emissions.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc0,Deputy Eamon Ryan,"The speaker supports the development of renewable energy sources, particularly offshore wind, to address carbon emissions.",Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc1,Deputy Eamon Ryan,The speaker emphasizes the importance of aligning carbon budgets with scientific guidance and engaging communities in the process.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc2,Deputy Eamon Ryan,The speaker emphasizes the importance of aligning carbon budgets with scientific guidance and engaging communities in the process.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc3,Deputy Eamon Ryan,The speaker emphasizes the importance of aligning carbon budgets with scientific guidance and engaging communities in the process.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc4,Deputy Eamon Ryan,The speaker emphasizes the importance of aligning carbon budgets with scientific guidance and engaging communities in the process.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc5,Deputy Eamon Ryan,The speaker views carbon as an opportunity for economic advantage that can also support social justice and a just transition.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc6,Deputy Eamon Ryan,The speaker views carbon as an opportunity for economic advantage that can also support social justice and a just transition.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc7,Deputy Eamon Ryan,The speaker views carbon as an opportunity for economic advantage that can also support social justice and a just transition.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc8,Deputy Eamon Ryan,The speaker views carbon as an opportunity for economic advantage that can also support social justice and a just transition.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdc9,Deputy Jennifer Carroll MacNeill,The speaker emphasizes the need for improved water quality in Dublin Bay and advocates for all-year round water testing and transparent information for the community.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdca,Deputy Jennifer Carroll MacNeill,The speaker emphasizes the need for improved water quality in Dublin Bay and advocates for all-year round testing and transparent information for the community.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdcb,Deputy Peter Burke,The speaker emphasizes the importance of providing information to communities about water quality and conditions.,Support,Fine Gael,"Deputy (TD) and Minister of State at the Department of Housing, Local Government and Heritage",Political Party 003,"Political Party 003, Deputy (TD) and Minister of State at the Department of Housing, Local Government and Heritage",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfdcc,Deputy Joan Collins,The speaker strongly advocates for public ownership and management of water services and demands a referendum to enshrine this in the Constitution.,Support,United Left Alliances,Deputy (TD),Political Party 012,"Political Party 012, Deputy (TD)",2025-06-11T21:50:31.061Z
